Ulke_Kodu;Ulke_Adi;Kita;Gelismiþlik_Durumu;Yil;Yasam_Beklentisi;Lise_Okullasma_Orani;Kisi_Basi_Saglik_Harcamasi;Hava_Kirliligi_PM25;Nufus;Bebek_Olum_Orani;Bes_Yas_Alti_Olum;Asi_Hepatit_B;Asi_Kizamik;Asi_Difteri;HIV_Prevalansi;Alkol_Tuketimi;Yenilenebilir_Enerji_Payi;Fosil_Yakit_Tuketimi;Kisi_Basi_Enerji_Tuketimi;Komur_Elektrik_Payi;Yenilenebilir_Elektrik_Payi;Orman_Alani_Yuzdesi;Orman_Alani_KM2;Tarim_Arazisi_Yuzdesi;Tatli_Su_Cekim_Orani;Guvenli_Icme_Suyu_Erisimi;Guvenli_Sanitasyon_Erisimi
AUS;Australia;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2018;82,74878049;136,105545;5843,647949;7,741219204;24963258;3,2;3,8;95;94;95;0,1;10,09;9,8;0;5086,373785;60,41232532;10,96048357;17,42131456;1340051;46,65809501;2,506097561;;95,26270833
AUS;Australia;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2019;82,9;144,0565643;5543,378418;9,330990316;25334826;3,2;3,8;95;94;95;0,1;10,09;10,3;0;5231,57466;58,44272913;13,65623083;17,42131456;1340051;47,12377243;2,146341463;;95,34802509
AUS;Australia;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2020;83,2;137,4907379;5968,003418;8,251717461;25649248;3,2;3,8;95;93;95;0,1;10,29;11,2;0;5159,036384;54,87710142;16,88752461;17,42131456;1340051;46,25247984;1,703252033;;95,43313478
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;78,12682927;;2301,89209;19,15057389;8011566;4,6;5,5;33;75;81;;12,89;26,4;76,52565381;3570,948532;11,0011917;2,609220171;46,51163354;38381,4;35,63015027;6,610909091;96,87254077;99,99997923
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;78,57560976;98,86086273;2315,422852;18,94706626;8042293;4,5;5,4;44;79;84;;12,89;25,5;76,88952354;3758,793163;12,86329645;2,846162469;46,54200194;38406,46;35,33809985;6,558181818;97,02524169;99,99999097
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2002;78,67804878;98,95127106;2531,619385;18,77850993;8081957;4,4;5,3;81;78;83;;12,63;24,7;77,35048021;3771,719492;12,50740012;2,668362694;46,57237033;38431,52;35,16965584;6,503636364;97,17794141;100
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2003;78,63170732;99,39745331;3122,312012;18,61692924;8121423;4,3;5,2;83;79;84;;12,53;22,6;78,473944;3956,938946;15,80749161;3,487037591;46,60273873;38456,58;34,96400873;6,483863636;97,33063805;99,998379
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2004;79,1804878;99,2856369;3606,778564;18,43434851;8171966;4,2;5;83;74;83;;12,59;23,2;78,34566661;3974,506368;14,19908966;4,692262127;46,63310713;38481,64;34,74793989;6,464090909;97,48333876;99,99653558
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2005;79,33170732;100,1994324;3720,024414;18,2027921;8227829;4,1;4,9;86;75;86;;12,61;24,4;77,0533448;4084,352619;12,69900646;5,671579483;46,66347552;38506,7;34,61948619;6,444318182;97,63603625;99,99470647
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2006;79,8804878;100,4166794;3899,907227;17,80247062;8268641;4;4,8;83;80;83;;12,73;26,6;74,22043699;4105,07525;13,52353869;7,747735773;46,69384392;38531,76;34,45588948;6,424545455;97,78873324;99,99289449
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2007;80,1804878;100,1025696;4484,816406;17,23162298;8295487;3,9;4,6;85;79;85;;12,66;29;72,80174984;4010,095149;12,25339561;9,409132813;46,72421231;38556,82;34,29592826;6,404772727;97,94143152;99,99110175
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2008;80,43170732;100,1261292;5080,837402;16,63931587;8321496;3,8;4,5;83;83;83;;12,4;29,7;71,63023658;4027,905566;10,39775022;9,276989125;46,75458071;38581,88;34,04507998;6,385;98,09413062;99,9893276
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2009;80,33170732;100,5940933;4939,758789;16,17461603;8343323;3,7;4,4;83;76;83;;12,27;31,3;69,44616376;3819,499869;7,285017442;9,092752616;46,7849491;38606,94;33,87057683;6,365227273;98,24682929;99,98757075
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2010;80,5804878;100,2639694;4815,269531;15,98659014;8363404;3,6;4,3;86;80;86;;12,23;31,1;70,0277215;4065,041896;9,423855584;9,32875942;46,8153175;38632;33,6791081;6,345454545;98,39952954;99,98583352
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2011;80,98292683;99,67295837;5191,92334;16,36763176;8391643;3,5;4,2;89;84;89;;12,35;31,6;69,05413775;3927,582565;11,14521447;10,13655357;46,85891905;38667,98;33,41371789;6,274747475;98,55223095;99,98411526
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2012;80,93658537;100,1087265;4983,677246;14,71990119;8429991;3,4;4;92;88;92;;12,34;34,4;67,08852338;3899,164842;8,57540322;10,30402325;46,9025206;38703,96;33,14590402;6,204040404;98,70492753;99,9823121
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2013;81,13658537;101,1732101;5251,968262;14,6599487;8479823;3,3;3,9;95;92;95;;12,49;34,6;66,15628469;3924,821354;8,96044239;12,398224;46,94612215;38739,94;32,91808047;6,133333333;98,85762269;99,98045198
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2014;81,4902439;101,3048096;5418,475586;12,95414547;8546356;3,2;3,8;98;96;98;;12,33;35,7;65,03752938;3750,344801;7,439102662;14,02804181;46,9897237;38775,92;32,89142026;6,062626262;98,9110306;99,97858776
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2015;81,1902439;101,4115829;4649,59668;13,59996354;8642699;3,1;3,7;93;96;93;;12,19;34,8;65,74467186;3795,510374;7,748970122;15,96610974;47,03332525;38811,9;32,94292293;5,991919193;98,90942601;99,97670952
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2016;81,64146341;100,2279892;4758,898926;12,51437957;8736668;3;3,6;87;95;87;;11,93;34,6;0;3797,168022;5,8104468;16,26660128;47,07695104;38847,9;32,35785264;5,921212122;98,9078107;99,97481676
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2017;81,64390244;100,3378983;4999,869629;12,15575923;8797566;3;3,6;90;96;90;;11,92;34;0;3839,948052;5,487633896;17,89261679;47,12045565;38883,8;32,16941348;5,850505051;98,90619911;99,87911799
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2018;81,69268293;100,6925964;5394,559082;12,58619345;8840521;2,9;3,5;85;94;85;;11,97;34,1;0;3717,625321;5,274203186;18,09427693;47,16396025;38919,7;32,14772176;5,77979798;98,90447712;99,67489238
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2019;81,89512195;101,5436325;5313,192871;11,46459378;8879920;2,9;3,5;88;95;88;;11,97;34;0;3765,980119;4,59762373;18,60023709;47,10373243;38870;32,12809016;5,709090909;98,90262224;99,4728268
AUT;Austria;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2020;81,19268293;101,6905594;5569,841309;10,93351368;8916864;2,9;3,4;85;95;85;;11,51;35,8;0;3546,504499;3,247057526;18,50454809;47,13790596;38898,2;31,53981217;5,709090909;98,90063961;99,27314734
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2000;65,377;;19,01968193;19,77333822;8048600;61,1;74,3;;67;76;0,1;1,57;2,1;98,27631417;1403,598747;0;0;11,95109255;9872,2;57,38635676;135,4282193;48,81637891;37,90546326
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2001;66,043;;19,19010162;19,59448026;8111200;56,8;69,3;;68;77;0,1;1,57;1,8;98,37476502;1411,214349;0;0;12,00604692;9917,475;57,45000242;122,2797289;49,17797545;38,71446217
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2002;66,769;;20,45606041;19,41070059;8171950;52,7;64,4;50;66;76;0,1;1,59;2,4;97,29762139;1414,776025;0;0;12,05881164;9962,749;57,43179452;122,2304375;49,53786346;39,52093189
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2003;67,036;;23,62244987;19,2603464;8234100;48,9;59,9;51;67;77;0,1;1,63;2,9;96,93281524;1476,841024;0;0;12,10862895;10008,024;57,52552872;129,6118299;49,89707142;40,86159282
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2004;67,488;;27,1906395;19,18176491;8306500;45,4;55,8;50;67;77;0,1;1,7;3,1;97,11796846;1539,500039;0;0;12,16046303;10053,298;57,51524095;137,7079482;50,25508144;42,20648861
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2005;67,71;;34,35204697;19,21330331;8391850;42,2;52,1;49;67;75;0,1;1,81;3,4;97,10033202;1600,227803;0;0;12,21700097;10098,573;57,56835229;145,4097351;50,61139048;43,70837811
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2006;68,489;;49,87102127;19,43435503;8484550;39,2;48,7;52;69;78;0,1;1,91;2,9;97,58807306;1559,849176;0;0;12,27518908;10143,848;57,55291213;149,6487985;50,96650957;45,2286279
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2007;68,659;;74,65649414;19,91347647;8581300;36,6;45,7;62;75;79;0,1;2,03;3,8;94,56044929;1459,388982;0;0,001052776;12,33116944;10189,122;57,56453545;148,9217498;51,32093777;46,68739191
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2008;69,355;;111,8842773;20,67275929;8763400;34,1;42,9;68;79;81;0,1;1,94;3,1;94,15705003;1587,24837;0;0,001524742;12,38626236;10234,397;57,56834933;142,0825632;51,67367497;47,86922188
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2009;69,874;;135,4012756;21,73429513;8947243;31,8;40,2;74;85;81;0,1;1,98;3,3;93,89349072;1391,330992;0;0,013938944;12,44180848;10279,671;57,57909516;137,2766482;52,02521773;49,06733421
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2010;70,309;83,08531815;153,0665741;23,12017567;9054332;29,7;37,8;80;89;81;0,1;1,81;4,4;94,97593429;1305,912093;0;0,006360235;12,49146583;10324,946;57,67034456;135,1817622;52,38341148;50,28006225
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2011;70,565;82,91762054;184,9349365;27,42810615;9173082;27,7;35,5;79;88;82;0,1;1,78;3,5;95,99134066;1396,044781;0;0;12,60099567;10415,731;57,69193544;139,1990142;52,74762367;51,50794724
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2012;71,08;82,76227492;234,603241;29,18058784;9295784;25,9;33,4;75;86;79;0,1;1,51;2,8;96,87208581;1497,294867;0;0,000870019;12,71082654;10506,515;57,68709623;147,5662354;53,1177181;52,75140643
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2013;71,485;83,13765536;251,6786346;28,23398287;9416801;24,2;31,4;74;86;78;0,1;1,41;2,5;96,64426553;1497,902575;0;0,588336045;12,82050351;10597,3;57,70454518;147,8003697;53,49404798;54,01078567
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2014;71,93;83,43866002;280,2231445;26,41920821;9535079;22,6;29,6;74;85;78;0,1;1,4;2,1;96,81391491;1526,158779;0;0,722864769;12,92970858;10688,085;57,70054317;142,8465804;53,87598089;55,28661053
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2015;72,349;84,80985864;236,2597961;25,18672205;9649341;21,1;27,9;76;84;79;0,1;1,44;2,3;50,90975651;1510,918569;0;0,775599482;13,03953401;10778,87;57,7017529;144,0418977;54,26339869;56,57931953
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2016;72,568;86,58569358;169,6959686;24,35279688;9757812;19,8;26,5;77;81;78;0,1;1,46;1,9;0;1480,934283;0;0,93303142;13,15441152;10874,752;57,73557518;146,3709181;54,65615422;57,8893385
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2017;72,694;89,26251647;167,0156555;23,24218815;9854033;18,6;25,1;74;80;76;0,1;1,59;1,9;0;1478,784184;0;0,945723684;13,27314606;10971,848;57,79560136;149,3530499;55,05412234;59,21711127
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2018;73,016;108,4887811;180,0361023;23,23609235;9939771;17,5;23,8;73;77;74;0,1;1,97;1,9;0;1471,370276;0;1,12648143;13,41393036;11087,15;57,8253926;149,9322243;55,45716529;60,56307813
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2019;73,29;107,8639605;199,2574616;22,02383494;10024283;16,5;22,7;72;78;74;0,1;1,97;1,7;0;1587,784776;0;1,32824486;13,55336705;11202,4;57,82781233;155,1447936;55,86468498;61,92770929
AZE;Azerbaijan;Avrupa ve Orta Asya;Üst-Orta Gelirli;2020;70,312;91,3655135;245,2194977;21,72699998;10093121;15,6;21,5;56;61;56;0,1;2,49;1,3;0;1536,830563;0;1,332094895;13,69418968;11317,7;57,83824989;150,376833;56,27701675;63,31140097
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2000;62,049;46,72100067;8,27585602;53,20733159;134544304;59,8;85,5;;74;82;0,1;0,004;60,2;57,8359629;135,9828292;0;3,94401116;14,75246293;19203,281;72,21325958;;55,30866039;11,47350974
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2001;62,836;48,46097183;8,10025787;53,53715577;136805810;56,6;80,2;;77;85;0,1;0,004;55,9;59,7897869;148,2995439;0;1,7249885;14,72789045;19171,295;72,23630637;;55,315021;12,23675637
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2002;63,591;49,61994934;9,05402279;53,99898917;138933658;53,6;75,3;;75;83;0,1;0,003;54,4;60,71491157;148,0231378;0;2,459523172;14,70331797;19139,309;71,85219329;;55,29360959;13,00870143
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2003;64,288;49,52590179;9,98434258;54,44165602;140970351;50,8;70,8;5;76;87;0,1;0,003;52,6;62,26456034;153,2052748;0;1,826907468;14,67874549;19107,323;71,66013674;;55,26868235;13,77582647
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2004;64,912;46,30842972;10,78997898;54,71398059;142902856;48,3;66,8;11;81;99;0,1;0,002;52;62,2143764;154,2779945;0;1,218999392;14,654173;19075,337;71,62172544;;55,24037775;14,53787978
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2005;65,509;45,16950989;11,31403732;54,6647871;144715786;46;63;45;88;93;0,1;0,002;50,6;62,40824273;159,8602591;0,616257089;0,867296786;14,62960052;19043,351;71,5295383;;55,20902081;15,41566062
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2006;66,048;45,70079041;12,05988026;53,19754595;146405973;43,8;59,6;86;83;94;0,1;0,003;48,6;64,72994336;168,3589318;0,934452871;0,629773835;14,60502804;19011,365;71,29138818;;55,17404778;16,30094259
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2007;66,458;46,46588135;14,03898716;50,07523823;147989278;41,8;56,5;95;89;94;0,1;0,004;47,2;65,7933629;174,0454121;2,389243567;-0,023763462;14,58045556;18979,379;71,18383652;;55,13559779;17,19323968
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2008;67,047;44,5729599;15,5619669;46,43595425;149474264;40;53,6;96;92;96;0,1;0,004;45,2;67,04459728;180,5939535;3,207745247;-0,766388662;14,55588308;18947,393;71,08396712;34,16190476;55,0938174;18,09207746
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2009;67,527;48,12557983;17,7030201;43,4177843;150873714;38,3;51,1;97;93;97;0,1;0,004;43,1;68,65579273;187,6926023;2,933118453;0,525382756;14,53130983;18915,406;71,03019129;34,16190476;55,04886068;18,99699572
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2010;68,009;49,50311068;20,62105751;42,1588187;152201981;36,8;48,7;94;88;94;0,1;0,004;40,3;72,7300354;195,6230713;1,8901185;0,309176378;14,50673734;18883,42;70,99177998;34,16190476;55,00033306;19,90768686
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2011;68,499;49,75154965;22,77348328;52,29511106;153591076;35,3;46,5;96;93;96;0,1;0,004;38,4;73,71046184;200,3322835;1,867322977;0,175510296;14,4991442;18873,536;70,12368441;34,16190476;54,94856969;20,82362966
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2012;68,989;51,6718483;23,43771553;65,16383893;155070101;33,9;44,4;94;88;94;0,1;0,005;37,3;74,8241218;208,0798158;1,9221686;0,454194476;14,49155105;18863,652;70,06222632;34,16190476;55,29665333;21,74422832
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2013;69,487;55,62143322;26,96918297;64,3758949;156532141;32,6;42,4;96;91;96;0,1;0,005;37;72,85308658;216,7376704;2,304797742;0,064421449;14,4839579;18853,768;69,97003918;34,16190476;55,66067459;22,66902812
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2014;70,016;;29,91152382;68,32836451;157964929;31,2;40,5;97;94;97;0,1;0,005;35,4;74,18089656;223,0018644;1,968257376;0,39764167;14,47636475;18843,884;69,90089882;34,16190476;56,04023227;23,91260013
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2015;70,543;59,42174149;33,20998764;64,10842952;159383179;29,8;38,5;98;97;98;0,1;0,005;33,1;71,28535295;237,2008045;1,685944264;0,811231737;14,46877161;18834;70,38672505;34,16190476;56,43603461;25,18277868
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2016;71,075;64,16645461;39,30647659;63,67841413;160811932;28,5;36,7;98;97;98;0,1;0,005;30,2;0;256,2378277;1,306371836;0,343846378;14,46877161;18834;70,63232696;34,16190476;56,84784791;26,47888915
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2017;71,606;62,34086392;42,17510986;58,34397664;162186147;27,3;35;98;97;98;0,1;0,005;28,1;0;264,090549;1,459694692;0,432246975;14,46877161;18834;70,579473;34,16190476;57,27599745;27,80018622
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2018;72,122;65,27148888;44,78892899;59,51357785;163523103;26,2;33,5;98;97;98;0,1;0,005;27;0;261,2711566;2,273044029;0,212492873;14,46877161;18834;70,69447645;34,16190476;57,72062128;29,14596246
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2019;72,625;65,11854135;45,07677078;50,36452654;164913055;25,4;32,3;98;97;98;0,1;0,005;26,1;0;277,9502967;1,537355136;0,514082597;14,46877161;18834;72,1902128;34,16190476;58,18170875;30,51548818
BGD;Bangladesh;Güney Asya;Alt-Orta Gelirli;2020;71,421;66,43295485;49,0274353;42,38137624;166298024;24,8;31,4;98;97;97;0,1;0,092;27,2;0;278,6386646;3,686819561;0,447563019;14,46877161;18834;72,44372743;34,16190476;58,65925479;31,90800909
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2000;68,91219512;;57,02944183;27,80033759;9979610;9,9;12,8;70;98;99;;12,63;5,7;91,28018047;2471,644249;0;0,003831271;40,78423253;82730;45,61050639;5,402941176;81,93724168;84,40393726
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2001;68,50731707;;73,3659668;26,82516929;9928549;9,2;11,8;93;99;99;;12,63;6,3;90,84827306;2496,018115;0;0,003989945;40,9610341;83087;45,0000986;5,325882353;82,07006721;84,47838698
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2002;68,05609756;;85,97066498;25,37088644;9865548;8,5;10,9;99;99;99;;12,07;6,5;91,65450263;2560,501258;0,015119444;0,004876021;41,14007366;83444;44,4956096;5,248823529;82,19705553;84,5495649
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2003;68,55365854;;108,5101395;23,80059445;9796749;7,8;10,1;56;99;50;;12,49;6,2;91,88664691;2652,439814;0,015022346;0,005145153;41,3166951;83801;44,3039847;5,171764706;82,32479172;84,62116201
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2004;68,95609756;;140,9965515;22,47739871;9730146;7,2;9,4;99;99;99;;12,32;6,3;93,33619704;2760,116261;0,012816405;0,004293496;41,49495846;84158;44,16340014;5,094705882;83,38609976;83,91682299
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2005;68,85121951;;196,1380615;21,76440462;9663915;6,7;8,7;99;99;99;;12,79;6,8;92,39976633;2776,998471;0,012919479;0,003875844;41,66728294;84515;44,12003964;5,017647059;84,43014;83,1560652
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2006;69,40487805;;221,7017059;21,55566149;9604924;6,1;8;98;97;99;;13,4;7,2;92,30789944;2974,245534;0,012574267;0,011285404;41,82864803;84872;44,14895714;4,924705882;85,46150625;82,39327533
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2007;70,20731707;;278,6342468;21,44929307;9560953;5,6;7,3;91;99;95;;14,48;7,3;92,09102557;2925,852884;0,025134311;0,047912281;42,00521437;85229;43,94261241;4,831764706;86,49585236;81,64144427
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2008;70,45609756;115,7135925;348,9263306;21,36451639;9527985;5,1;6,6;98;99;97;;14,91;7,1;92,95525733;2939,405974;0,028532299;0,099064141;42,18095435;85586;43,94732432;4,738823529;87,5324486;80,90426582
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2009;70,40731707;113,7015381;288,4477539;21,2205485;9504583;4,6;6,1;98;99;96;;15,05;7,4;91,83747403;2789,003141;0,04938109;0,201244403;42,3577364;85943;43,99747656;4,645882353;88,53945721;80,15430318
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2010;70,40487805;111,0289985;341,1380005;20,93660644;9483836;4,2;5,6;96;99;98;;14,99;7,3;92,20187465;2895,61081;0,080240722;0,244791517;42,53284837;86300;43,85368306;4,552941176;89,51802171;79,38837856
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2011;70,55365854;108,9898674;317,8249207;18,69535508;9461643;3,9;5,2;98;99;98;;14,82;7,5;91,97821816;3081,680181;0,059006211;0,300838509;42,53462126;86307;43,73860332;4,519607844;90,48929774;78,62865117
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2012;71,96585366;107,6577864;364,0995789;18,06753962;9446836;3,7;4,9;97;98;98;;14,22;7,2;91,30310995;3219,426534;0,064937173;0,325919673;42,54037723;86314;43,35161829;4,486274509;91,43804674;77,85616885
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2013;72,47073171;104,5231241;454,5195923;18,97352489;9443211;3,5;4,6;98;99;98;;13,18;7;91,24489901;2870,325803;0,072999651;0,40708414;42,54194019;86321;42,93177203;4,452941176;92,36549007;77,06854409
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2014;72,97073171;103,5103512;448,2742615;19,39747138;9448515;3,3;4,3;97;99;97;;11,96;6,7;92,85144409;2923,576821;0,074852454;0,385518929;42,53176531;86328;42,48791711;4,620588235;92,46305787;76,26857076
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2015;73,62439024;102,895731;360,9193726;17,60592812;9461076;3,1;4,1;99;99;99;;11,04;6,8;-1,227132018;2660,140268;0,111495804;0,51085617;42,53416626;86335;42,24201638;4,258823529;92,53808881;75,43681429
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2016;73,82682927;102,9690059;296,9472046;15,83194348;9469379;2,9;3,9;96;98;98;;10,55;6,7;0;2639,094863;0,101292975;0,744831079;42,90696987;87096;42,03548978;4,267647059;92,59894871;74,58118419
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2017;74,12926829;102,4808505;331,9408264;15,77751323;9458989;2,8;3,6;98;97;97;;10,64;7,3;0;2692,583449;0,078226858;1,01115457;42,97840266;87241;41,84483812;4,117647059;92,65029717;74,61160071
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2018;74,17560976;101,596011;349,9917603;16,98254003;9438785;2,6;3,4;98;98;97;;10,9;7,2;0;2849,294773;0,066690607;1,155055661;43,05153217;87386;41,64449699;4,088235294;92,70518486;74,64890938
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2019;74,22682927;100,4387442;400,1162109;15,61779259;9419758;2,4;3,1;97;98;98;;10,9;7,8;0;2748,968837;0,074138144;1,638452984;43,12615476;87531;41,32239549;3,994117647;92,77456219;74,70918798
BLR;Belarus;Avrupa ve Orta Asya;Üst-Orta Gelirli;2020;72,13856098;100,5757104;420,436554;14,60899038;9379952;2,2;2,9;97;97;97;;11,63;8,4;0;2673,865486;0,080419218;2,459271558;43,19440339;87676;40,79712287;3,905882353;92,84445366;74,50086467
BEL;Belgium;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;77,72195122;;1849,916016;19,48969892;10251250;4,8;5,9;60;82;95;0,1;11,42;1,4;75,93949691;5662,981747;19,08060753;0,69513879;21,99914285;6673;45,81149243;62,77583333;99,75393346;71,19294864
BEL;Belgium;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;77,97317073;155,946167;1879,93457;19,07773735;10286570;4,7;5,7;60;82;95;0,1;11,42;1,6;76,00659111;5606,172983;15,99077937;0,794277195;22,07355026;6695,57;45,71918373;59,45333333;99,75393543;71,19303087
BEL;Belgium;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2002;78,07560976;157,6487732;2084,719971;18,59226938;10332785;4,5;5,5;60;82;95;0,1;11,39;1,7;74,37459123;5397,648178;15,42604394;0,947982795;22,14795767;6718,14;45,79500874;56,13083333;99,7539401;71,19311432
